Entity,Code,Year,Population
Switzerland,CHE,1877,2780257
Switzerland,CHE,1878,2798861
Switzerland,CHE,1879,2815975
Switzerland,CHE,1880,2831582
Switzerland,CHE,1881,2845667
Switzerland,CHE,1882,2858212
Switzerland,CHE,1883,2869202
Switzerland,CHE,1884,2880234
Switzerland,CHE,1885,2891309
Switzerland,CHE,1886,2902426
Switzerland,CHE,1887,2913586
Switzerland,CHE,1888,2924789
Switzerland,CHE,1889,2940376
Switzerland,CHE,1890,2960412
Switzerland,CHE,1891,2984963
Switzerland,CHE,1892,3014097
Switzerland,CHE,1893,3047881
Switzerland,CHE,1894,3082043
Switzerland,CHE,1895,3116589
Switzerland,CHE,1896,3151521
Switzerland,CHE,1897,3186846
Switzerland,CHE,1898,3222566
Switzerland,CHE,1899,3259490
Switzerland,CHE,1900,3297641
Switzerland,CHE,1901,3337042
Switzerland,CHE,1902,3377719
Switzerland,CHE,1903,3419696
Switzerland,CHE,1904,3462195
Switzerland,CHE,1905,3505221
Switzerland,CHE,1906,3548783
Switzerland,CHE,1907,3592885
Switzerland,CHE,1908,3637536
Switzerland,CHE,1909,3676239
Switzerland,CHE,1910,3708897
Switzerland,CHE,1911,3735410
Switzerland,CHE,1912,3755677
Switzerland,CHE,1913,3769598
Switzerland,CHE,1914,3783571
Switzerland,CHE,1915,3797595
Switzerland,CHE,1916,3811672
Switzerland,CHE,1917,3825800
Switzerland,CHE,1918,3840103
Switzerland,CHE,1919,3854970
Switzerland,CHE,1920,3870407
Switzerland,CHE,1921,3886419
Switzerland,CHE,1922,3903008
Switzerland,CHE,1923,3920181
Switzerland,CHE,1924,3937429
Switzerland,CHE,1925,3954753
Switzerland,CHE,1926,3972154
Switzerland,CHE,1927,3989631
Switzerland,CHE,1928,4007185
Switzerland,CHE,1929,4024685
Switzerland,CHE,1930,4042131
Switzerland,CHE,1931,4059522
Switzerland,CHE,1932,4076857
Switzerland,CHE,1933,4094135
Switzerland,CHE,1934,4111487
Switzerland,CHE,1935,4128912
Switzerland,CHE,1936,4146411
Switzerland,CHE,1937,4163985
Switzerland,CHE,1938,4181632
Switzerland,CHE,1939,4204685
Switzerland,CHE,1940,4233223
Switzerland,CHE,1941,4267324
Switzerland,CHE,1942,4307072
Switzerland,CHE,1943,4352547
Switzerland,CHE,1944,4398503
Switzerland,CHE,1945,4444943
Switzerland,CHE,1946,4491874
Switzerland,CHE,1947,4539301
Switzerland,CHE,1948,4587228
Switzerland,CHE,1949,4638318
Switzerland,CHE,1950,4692636
Switzerland,CHE,1951,4748099
Switzerland,CHE,1952,4811625
Switzerland,CHE,1953,4875720
Switzerland,CHE,1954,4938947
Switzerland,CHE,1955,5002416
Switzerland,CHE,1956,5065957
Switzerland,CHE,1957,5130587
Switzerland,CHE,1958,5196919
Switzerland,CHE,1959,5263263
Switzerland,CHE,1960,5328275
Switzerland,CHE,1961,5434674
Switzerland,CHE,1962,5574228
Switzerland,CHE,1963,5694677
Switzerland,CHE,1964,5789750
Switzerland,CHE,1965,5857048
Switzerland,CHE,1966,5918589
Switzerland,CHE,1967,5992343
Switzerland,CHE,1968,6068208
Switzerland,CHE,1969,6136805
Switzerland,CHE,1970,6181231
Switzerland,CHE,1971,6213706
Switzerland,CHE,1972,6261160
Switzerland,CHE,1973,6307365
Switzerland,CHE,1974,6341220
Switzerland,CHE,1975,6338272
Switzerland,CHE,1976,6302079
Switzerland,CHE,1977,6280842
Switzerland,CHE,1978,6281527
Switzerland,CHE,1979,6294185
Switzerland,CHE,1980,6319116
Switzerland,CHE,1981,6353701
Switzerland,CHE,1982,6390953
Switzerland,CHE,1983,6418416
Switzerland,CHE,1984,6441452
Switzerland,CHE,1985,6469830
Switzerland,CHE,1986,6503525
Switzerland,CHE,1987,6544455
Switzerland,CHE,1988,6592667
Switzerland,CHE,1989,6646209
Switzerland,CHE,1990,6711685
Switzerland,CHE,1991,6795392
Switzerland,CHE,1992,6873188
Switzerland,CHE,1993,6936123
Switzerland,CHE,1994,6991543
Switzerland,CHE,1995,7038302
Switzerland,CHE,1996,7069694
Switzerland,CHE,1997,7086993
Switzerland,CHE,1998,7108225
Switzerland,CHE,1999,7142199
Switzerland,CHE,2000,7182052
Switzerland,CHE,2001,7224413
Switzerland,CHE,2002,7276479
Switzerland,CHE,2003,7330729
Switzerland,CHE,2004,7381153
Switzerland,CHE,2005,7428437
Switzerland,CHE,2006,7475014
Switzerland,CHE,2007,7541909
Switzerland,CHE,2008,7638288
Switzerland,CHE,2009,7734402
Switzerland,CHE,2010,7822444
Switzerland,CHE,2011,7910988
Switzerland,CHE,2012,7995738
Switzerland,CHE,2013,8088370
Switzerland,CHE,2014,8187792
Switzerland,CHE,2015,8281735
Switzerland,CHE,2016,8372902
Switzerland,CHE,2017,8451688
Switzerland,CHE,2018,8514431
Switzerland,CHE,2019,8575593
Switzerland,CHE,2020,8638609
Switzerland,CHE,2021,8691409
